"id_contrato","tipo_servicio","fecha_alta_contrato","estado_contrato","id_plan_actual","nombre_plan","rut_cliente","dv_rut","nombre_razon_social","tipo_cliente","comuna_nombre","email_contacto","id_factura","fecha_emision","monto_total_facturado","estado_factura","medio_pago","zona_red","promedio_latencia","total_horas_corte","cantidad_reclamos","tiene_reclamo_pendiente"
5054,fibra_residencial,"2020-11-19",activo,1,basico_100,20115134,3,cliente 45,residencial,temuco,cliente45@example.com,10069,"2024-01-05t00:00:00.000",15990,impaga,null,zona_temuco,50.21875,5.84,1.0,1.0
5054,fibra_residencial,"2020-11-19",activo,1,basico_100,20115134,3,cliente 45,residencial,temuco,cliente45@example.com,10070,"2024-02-05t00:00:00.000",15990,pagada,transferencia,zona_temuco,50.21875,5.84,1.0,1.0
5054,fibra_residencial,"2020-11-19",activo,1,basico_100,20115134,3,cliente 45,residencial,temuco,cliente45@example.com,10071,"2024-03-05t00:00:00.000",15990,pagada,caja,zona_temuco,50.21875,5.84,1.0,1.0
5054,fibra_residencial,"2020-11-19",activo,1,basico_100,20115134,3,cliente 45,residencial,temuco,cliente45@example.com,10072,"2024-04-05t00:00:00.000",15990,pagada,tarjeta,zona_temuco,50.21875,5.84,1.0,1.0
5054,fibra_residencial,"2020-11-19",activo,1,basico_100,20115134,3,cliente 45,residencial,temuco,cliente45@example.com,10073,"2024-05-05t00:00:00.000",15990,pagada,caja,zona_temuco,50.21875,5.84,1.0,1.0
5054,fibra_residencial,"2020-11-19",activo,1,basico_100,20115134,3,cliente 45,residencial,temuco,cliente45@example.com,10074,"2024-06-05t00:00:00.000",15990,impaga,null,zona_temuco,50.21875,5.84,1.0,1.0
5054,fibra_residencial,"2020-11-19",activo,1,basico_100,20115134,3,cliente 45,residencial,temuco,cliente45@example.com,10075,"2024-07-05t00:00:00.000",15990,pagada,tarjeta,zona_temuco,50.21875,5.84,1.0,1.0
5054,fibra_residencial,"2020-11-19",activo,1,basico_100,20115134,3,cliente 45,residencial,temuco,cliente45@example.com,10076,"2024-08-05t00:00:00.000",15990,pagada,transferencia,zona_temuco,50.21875,5.84,1.0,1.0
5054,fibra_residencial,"2020-11-19",activo,1,basico_100,20115134,3,cliente 45,residencial,temuco,cliente45@example.com,10077,"2024-09-05t00:00:00.000",15990,anulada,null,zona_temuco,50.21875,5.84,1.0,1.0
5054,fibra_residencial,"2020-11-19",activo,1,basico_100,20115134,3,cliente 45,residencial,temuco,cliente45@example.com,10078,"2024-10-05t00:00:00.000",15990,vencida,null,zona_temuco,50.21875,5.84,1.0,1.0
5054,fibra_residencial,"2020-11-19",activo,1,basico_100,20115134,3,cliente 45,residencial,temuco,cliente45@example.com,10079,"2024-11-05t00:00:00.000",15990,vencida,null,zona_temuco,50.21875,5.84,1.0,1.0
5054,fibra_residencial,"2020-11-19",activo,1,basico_100,20115134,3,cliente 45,residencial,temuco,cliente45@example.com,10080,"2024-12-05t00:00:00.000",15990,pagada,pat,zona_temuco,50.21875,5.84,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10081,"2023-01-05t00:00:00.000",24990,vencida,null,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10082,"2023-02-05t00:00:00.000",24990,pagada,caja,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10083,"2023-03-05t00:00:00.000",24990,pagada,transferencia,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10084,"2023-04-05t00:00:00.000",24990,anulada,null,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10085,"2023-05-05t00:00:00.000",24990,pagada,caja,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10086,"2023-06-05t00:00:00.000",24990,pagada,pat,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10087,"2023-07-05t00:00:00.000",24990,pagada,caja,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10088,"2023-08-05t00:00:00.000",24990,pagada,tarjeta,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10089,"2023-09-05t00:00:00.000",24990,pagada,transferencia,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10090,"2023-10-05t00:00:00.000",24990,anulada,null,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10091,"2023-11-05t00:00:00.000",24990,pagada,tarjeta,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10092,"2023-12-05t00:00:00.000",24990,pagada,transferencia,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10093,"2024-01-05t00:00:00.000",24990,pagada,pat,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10094,"2024-02-05t00:00:00.000",24990,pagada,caja,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10095,"2024-03-05t00:00:00.000",24990,vencida,null,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10096,"2024-04-05t00:00:00.000",24990,pagada,pat,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10097,"2024-05-05t00:00:00.000",24990,impaga,null,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10098,"2024-06-05t00:00:00.000",24990,pagada,pat,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10099,"2024-07-05t00:00:00.000",24990,pagada,tarjeta,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10100,"2024-08-05t00:00:00.000",24990,pagada,tarjeta,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10101,"2024-09-05t00:00:00.000",24990,pagada,caja,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10102,"2024-10-05t00:00:00.000",24990,pagada,tarjeta,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10103,"2024-11-05t00:00:00.000",24990,anulada,null,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5055,fibra_residencial,"2019-08-01",activo,3,avanzado_500,20584792,9,cliente 46,residencial,chiguayante,cliente46@example.com,10104,"2024-12-05t00:00:00.000",24990,pagada,tarjeta,zona_chiguayante,38.58974358974359,4.61,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10105,"2023-01-05t00:00:00.000",15990,impaga,null,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10106,"2023-02-05t00:00:00.000",15990,impaga,null,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10107,"2023-03-05t00:00:00.000",15990,pagada,tarjeta,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10108,"2023-04-05t00:00:00.000",15990,impaga,null,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10109,"2023-05-05t00:00:00.000",15990,pagada,transferencia,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10110,"2023-06-05t00:00:00.000",15990,pagada,caja,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10111,"2023-07-05t00:00:00.000",15990,pagada,transferencia,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10112,"2023-08-05t00:00:00.000",15990,pagada,tarjeta,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10113,"2023-09-05t00:00:00.000",15990,pagada,tarjeta,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10114,"2023-10-05t00:00:00.000",15990,impaga,null,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10115,"2023-11-05t00:00:00.000",15990,impaga,null,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10116,"2023-12-05t00:00:00.000",15990,vencida,null,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10117,"2024-01-05t00:00:00.000",15990,pagada,tarjeta,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10118,"2024-02-05t00:00:00.000",15990,pagada,tarjeta,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10119,"2024-03-05t00:00:00.000",15990,vencida,null,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10120,"2024-04-05t00:00:00.000",15990,pagada,pat,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10121,"2024-05-05t00:00:00.000",15990,vencida,null,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10122,"2024-06-05t00:00:00.000",15990,anulada,null,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10123,"2024-07-05t00:00:00.000",15990,pagada,transferencia,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10124,"2024-08-05t00:00:00.000",15990,pagada,transferencia,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10125,"2024-09-05t00:00:00.000",15990,anulada,null,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10126,"2024-10-05t00:00:00.000",15990,pagada,tarjeta,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10127,"2024-11-05t00:00:00.000",15990,pagada,pat,zona_chillan,47.20588235294117,2.72,1.0,1.0
5056,fibra_residencial,"2020-01-21",activo,1,basico_100,9008971,4,cliente 47,residencial,chillán,cliente47@example.com,10128,"2024-12-05t00:00:00.000",15990,pagada,caja,zona_chillan,47.20588235294117,2.72,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10129,"2023-01-05t00:00:00.000",24990,pagada,caja,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10130,"2023-02-05t00:00:00.000",24990,pagada,tarjeta,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10131,"2023-03-05t00:00:00.000",24990,pagada,caja,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10132,"2023-04-05t00:00:00.000",24990,pagada,caja,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10133,"2023-05-05t00:00:00.000",24990,pagada,pat,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10134,"2023-06-05t00:00:00.000",24990,pagada,tarjeta,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10135,"2023-07-05t00:00:00.000",24990,pagada,tarjeta,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10136,"2023-08-05t00:00:00.000",24990,pagada,transferencia,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10137,"2023-09-05t00:00:00.000",24990,pagada,tarjeta,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10138,"2023-10-05t00:00:00.000",24990,pagada,caja,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10139,"2023-11-05t00:00:00.000",24990,vencida,null,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10140,"2023-12-05t00:00:00.000",24990,pagada,transferencia,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10141,"2024-01-05t00:00:00.000",24990,pagada,caja,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10142,"2024-02-05t00:00:00.000",24990,anulada,null,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10143,"2024-03-05t00:00:00.000",24990,pagada,caja,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10144,"2024-04-05t00:00:00.000",24990,pagada,tarjeta,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10145,"2024-05-05t00:00:00.000",24990,pagada,transferencia,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10146,"2024-06-05t00:00:00.000",24990,vencida,null,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10147,"2024-07-05t00:00:00.000",24990,pagada,pat,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10148,"2024-08-05t00:00:00.000",24990,pagada,transferencia,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10149,"2024-09-05t00:00:00.000",24990,pagada,tarjeta,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10150,"2024-10-05t00:00:00.000",24990,pagada,caja,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10151,"2024-11-05t00:00:00.000",24990,pagada,pat,zona_temuco,49.81818181818182,3.28,1.0,1.0
5057,fibra_residencial,"2019-04-05",activo,3,avanzado_500,26228385,1,cliente 48,residencial,temuco,cliente48@example.com,10152,"2024-12-05t00:00:00.000",24990,pagada,caja,zona_temuco,49.81818181818182,3.28,1.0,1.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10153,"2023-01-05t00:00:00.000",29990,anulada,null,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10154,"2023-02-05t00:00:00.000",29990,pagada,tarjeta,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10155,"2023-03-05t00:00:00.000",29990,vencida,null,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10156,"2023-04-05t00:00:00.000",29990,impaga,null,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10157,"2023-05-05t00:00:00.000",29990,pagada,tarjeta,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10158,"2023-06-05t00:00:00.000",29990,pagada,tarjeta,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10159,"2023-07-05t00:00:00.000",29990,impaga,null,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10160,"2023-08-05t00:00:00.000",29990,pagada,caja,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10161,"2023-09-05t00:00:00.000",29990,impaga,null,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10162,"2023-10-05t00:00:00.000",29990,vencida,null,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10163,"2023-11-05t00:00:00.000",29990,pagada,transferencia,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10164,"2023-12-05t00:00:00.000",29990,anulada,null,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10165,"2024-01-05t00:00:00.000",29990,pagada,tarjeta,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10166,"2024-02-05t00:00:00.000",29990,impaga,null,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10167,"2024-03-05t00:00:00.000",29990,pagada,transferencia,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10168,"2024-04-05t00:00:00.000",29990,anulada,null,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10169,"2024-05-05t00:00:00.000",29990,vencida,null,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10170,"2024-06-05t00:00:00.000",29990,pagada,transferencia,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10171,"2024-07-05t00:00:00.000",29990,pagada,tarjeta,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10172,"2024-08-05t00:00:00.000",29990,pagada,tarjeta,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10173,"2024-09-05t00:00:00.000",29990,impaga,null,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10174,"2024-10-05t00:00:00.000",29990,pagada,transferencia,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10175,"2024-11-05t00:00:00.000",29990,vencida,null,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5058,fibra_pyme,"2019-08-19",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10176,"2024-12-05t00:00:00.000",29990,pagada,transferencia,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5059,fibra_pyme,"2019-08-26",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10177,"2023-01-05t00:00:00.000",29990,pagada,pat,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5059,fibra_pyme,"2019-08-26",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10178,"2023-02-05t00:00:00.000",29990,pagada,caja,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5059,fibra_pyme,"2019-08-26",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10179,"2023-03-05t00:00:00.000",29990,impaga,null,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5059,fibra_pyme,"2019-08-26",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10180,"2023-04-05t00:00:00.000",29990,pagada,pat,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5059,fibra_pyme,"2019-08-26",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10181,"2023-05-05t00:00:00.000",29990,vencida,null,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5059,fibra_pyme,"2019-08-26",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10182,"2023-06-05t00:00:00.000",29990,pagada,tarjeta,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5059,fibra_pyme,"2019-08-26",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10183,"2023-07-05t00:00:00.000",29990,impaga,null,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5059,fibra_pyme,"2019-08-26",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10184,"2023-08-05t00:00:00.000",29990,pagada,transferencia,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
5059,fibra_pyme,"2019-08-26",activo,5,pyme_300,19040017,3,empresa 49,pyme,talcahuano,cliente49@example.com,10185,"2023-09-05t00:00:00.000",29990,vencida,null,zona_talcahuano,38.02857142857143,5.74,0.0,0.0
